850
-148	68.58337514	45.14095206	18.33452638	-8.440790031	5.788023528	18.45751505	40.38971844	61.49988793
-147	68.58337514	45.14095206	18.33452638	-8.440790031	5.788023528	18.45751505	40.38971844	61.49988793
-146	68.58337514	45.14095206	18.33452638	-8.440790031	5.788023528	18.45751505	40.38971844	61.49988793
-145	68.58337514	45.14095206	18.33452638	-8.440790031	5.788023528	18.45751505	40.38971844	61.49988793
-144	68.39657384	44.90079076	18.03356507	-8.802231336	5.325842223	17.90563375	39.68255714	60.64326663
-143	68.39657384	44.90079076	18.03356507	-8.802231336	5.325842223	17.90563375	39.68255714	60.64326663
-142	68.39657384	44.90079076	18.03356507	-8.802231336	5.325842223	17.90563375	39.68255714	60.64326663
-141	68.39657384	44.90079076	18.03356507	-8.802231336	5.325842223	17.90563375	39.68255714	60.64326663
-140	68.39657384	44.90079076	18.03356507	-8.802231336	5.325842223	17.90563375	39.68255714	60.64326663
-139	68.39657384	44.90079076	18.03356507	-8.802231336	5.325842223	17.90563375	39.68255714	60.64326663
-138	68.39657384	44.90079076	18.03356507	-8.802231336	5.325842223	17.90563375	39.68255714	60.64326663
-137	68.39657384	44.90079076	18.03356507	-8.802231336	5.325842223	17.90563375	39.68255714	60.64326663
-136	68.39657384	44.90079076	18.03356507	-8.802231336	5.325842223	17.90563375	39.68255714	60.64326663
-135	69.50206775	45.8633884	18.83334237	-8.164417426	6.133690456	18.8648824	40.90389563	62.11687164
-134	69.50206775	45.8633884	18.83334237	-8.164417426	6.133690456	18.8648824	40.90389563	62.11687164
-133	69.50206775	45.8633884	18.83334237	-8.164417426	6.133690456	18.8648824	40.90389563	62.11687164
-132	69.50206775	45.8633884	18.83334237	-8.164417426	6.133690456	18.8648824	40.90389563	62.11687164
-131	70.38432679	46.60275117	19.4098848	-7.749838384	6.71830382	19.60089619	41.90199924	63.36724179
-130	72.11168927	48.18721737	20.83153067	-6.49015591	8.148020615	21.18201341	43.74520629	65.46271536
-129	72.11168927	48.18721737	20.83153067	-6.49015591	8.148020615	21.18201341	43.74520629	65.46271536
-128	72.11168927	48.18721737	20.83153067	-6.49015591	8.148020615	21.18201341	43.74520629	65.46271536
-127	72.11168927	48.18721737	20.83153067	-6.49015591	8.148020615	21.18201341	43.74520629	65.46271536
-126	72.80260413	48.73523597	21.21672893	-6.266921042	8.541289806	21.72668303	44.55196574	66.52174133
-125	72.80260413	48.73523597	21.21672893	-6.266921042	8.541289806	21.72668303	44.55196574	66.52174133
-124	74.1951143	49.98484987	22.30352249	-5.342090871	9.636154298	22.97294794	46.06032048	68.2823626
-123	74.88602917	50.53286846	22.68872074	-5.118856003	10.02942349	23.51761756	46.86707993	69.34138857
-122	74.88602917	50.53286846	22.68872074	-5.118856003	10.02942349	23.51761756	46.86707993	69.34138857
-121	74.88602917	50.53286846	22.68872074	-5.118856003	10.02942349	23.51761756	46.86707993	69.34138857
-120	74.88602917	50.53286846	22.68872074	-5.118856003	10.02942349	23.51761756	46.86707993	69.34138857
-119	74.88602917	50.53286846	22.68872074	-5.118856003	10.02942349	23.51761756	46.86707993	69.34138857
-118	74.88602917	50.53286846	22.68872074	-5.118856003	10.02942349	23.51761756	46.86707993	69.34138857
-117	74.88602917	50.53286846	22.68872074	-5.118856003	10.02942349	23.51761756	46.86707993	69.34138857
-116	74.88602917	50.53286846	22.68872074	-5.118856003	10.02942349	23.51761756	46.86707993	69.34138857
-115	74.88602917	50.53286846	22.68872074	-5.118856003	10.02942349	23.51761756	46.86707993	69.34138857
-114	74.88602917	50.53286846	22.68872074	-5.118856003	10.02942349	23.51761756	46.86707993	69.34138857
-113	74.88602917	50.53286846	22.68872074	-5.118856003	10.02942349	23.51761756	46.86707993	69.34138857
-112	74.88602917	50.53286846	22.68872074	-5.118856003	10.02942349	23.51761756	46.86707993	69.34138857
-111	74.88602917	50.53286846	22.68872074	-5.118856003	10.02942349	23.51761756	46.86707993	69.34138857
-110	74.88602917	50.53286846	22.68872074	-5.118856003	10.02942349	23.51761756	46.86707993	69.34138857
-109	74.88602917	50.53286846	22.68872074	-5.118856003	10.02942349	23.51761756	46.86707993	69.34138857
-108	74.88602917	50.53286846	22.68872074	-5.118856003	10.02942349	23.51761756	46.86707993	69.34138857
-107	74.88602917	50.53286846	22.68872074	-5.118856003	10.02942349	23.51761756	46.86707993	69.34138857
-106	76.54961026	52.05355328	24.04658522	-3.92295492	11.39535889	25.03495338	48.64650559	71.37308076
